Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
CALZA FRIZADA DAMA ELEMENTO NEGRO TALLE 2;401N2;CALZA FRIZADA DAMA ELEMENTO NEGRO TALLE 2;4;;6440;;;21;3067,29;;Maga;;Deportivo;Elemento Ropa;;
CALZA FRIZADA DAMA ELEMENTO NEGRO TALLE 3;401N3;CALZA FRIZADA DAMA ELEMENTO NEGRO TALLE 3;3;;6440;;;21;3067,29;;Maga;;Deportivo;Elemento Ropa;;
MEDIAS TÉRMICAS RHYTON HOMBRE;4100;MEDIAS TÉRMICAS RHYTON HOMBRE;10;;955;;;21;413,22;;Maga;;Medias;Rhyton;;
PAR DE SOQUETES DE DAMA FANTASÍA MERCURY;420;PAR DE SOQUETES DE DAMA FANTASÍA MERCURY;18;;404;;;21;207;;Maga;;Medias;Mutz;;
PACK X 2 PARES DE MICROMEDIAS DE MICROFIBRA NEGRAS;422N;PACK X 2 PARES DE MICROMEDIAS DE MICROFIBRA NEGRAS;9;;615;;;21;240,99;;Maga;;Medias;Cocot;;
PACK X 2 PARES DE MICROMEDIAS DE MICROFIBRA PIEL;422P;PACK X 2 PARES DE MICROMEDIAS DE MICROFIBRA PIEL;14;;615;;;21;240,99;;Maga;;Medias;Cocot;;
PAR DE SOQUETES RUNNING DE DAMA PUÑO INVISIBLE MERCURY;425;PAR DE SOQUETES RUNNING DE DAMA PUÑO INVISIBLE MERCURY;15;;440;;;21;207;;Maga;;Medias;Mutz;;
PAR DE MEDIAS DE DAMA FANTASÍA MERCURY;440;PAR DE MEDIAS DE DAMA FANTASÍA MERCURY;21;;460;;;21;225;;Maga;;Medias;Mutz;;
PACK X 2 REMERAS BLANCAS CON  ESCOTE EN V EYELIT TALLE XL;4452BXL;PACK X 2 REMERAS BLANCAS CON  ESCOTE EN V EYELIT TALLE XL;2;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCAS CON  ESCOTE EN V EYELIT TALLE XXL;4452BXXL;PACK X 2 REMERAS BLANCAS CON  ESCOTE EN V EYELIT TALLE XXL;4;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE M;4452M;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE M;2;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS NEGRAS CON  ESCOTE EN V EYELIT TALLE L;4452NL;PACK X 2 REMERAS NEGRAS CON  ESCOTE EN V EYELIT TALLE L;1;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS NEGRAS CON  ESCOTE EN V EYELIT TALLE M;4452NM;PACK X 2 REMERAS NEGRAS CON  ESCOTE EN V EYELIT TALLE M;3;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE S;4452S;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE S;3;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE XL;4452XL;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE XL;4;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCAS CON  ESCOTE REDONDO EYELIT TALLE XL;4482BXL;PACK X 2 REMERAS BLANCAS CON  ESCOTE REDONDO EYELIT TALLE XL;3;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCAS CON  ESCOTE REDONDO EYELIT TALLE XXL;4482BXXL;PACK X 2 REMERAS BLANCAS CON  ESCOTE REDONDO EYELIT TALLE XXL;5;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE L;4482L;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE L;2;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE M;4482M;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE M;3;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS NEGRAS CON  ESCOTE REDONDO EYELIT TALLE S;4482NS;PACK X 2 REMERAS NEGRAS CON  ESCOTE REDONDO EYELIT TALLE S;2;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE S;4482S;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE S;4;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE XXL;4482XXL;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE REDONDO EYELIT TALLE XXL;5;;7810;;;21;3719,25;;Maga;;Remeras y Camisetas;EYELIT;;
SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 1;451NENA1;SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 1;36;;305;;;21;118,801;;Maga;;Medias;Rhyton;;
SOQUETES INFANTILES FANTASÍA RHYTON NENE TALLE 1;451NENE1;SOQUETES INFANTILES FANTASÍA RHYTON NENE TALLE 1;39;;305;;;21;118,801;;Maga;;Medias;Rhyton;;
SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 2;452NENA2;SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 2;36;;305;;;21;124,311;;Maga;;Medias;Rhyton;;
SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 3;453NENA3;SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 3;30;;305;;;21;124,311;;Maga;;Medias;Rhyton;;
SOQUETES INFANTILES FANTASÍA RHYTON NENE TALLE 3;453NENE3;SOQUETES INFANTILES FANTASÍA RHYTON NENE TALLE 3;23;;305;;;21;124,311;;Maga;;Medias;Rhyton;;
SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 4;454NENA4;SOQUETES INFANTILES FANTASÍA RHYTON NENA TALLE 4;33;;305;;;21;139,118;;Maga;;Medias;Rhyton;;
SOQUETES INFANTILES FANTASÍA RHYTON NENE TALLE 4;454NENE4;SOQUETES INFANTILES FANTASÍA RHYTON NENE TALLE 4;33;;305;;;21;139,118;;Maga;;Medias;Rhyton;;
PAR DE SOQUETES RUNNING DE DAMA CON LENGÜETA MERCURY;461;PAR DE SOQUETES RUNNING DE DAMA CON LENGÜETA MERCURY;15;;440;;;21;207;;Maga;;Medias;Mutz;;
PACK X 2 PARES DE MEDIAS BLANCO Y NEGRO MICROFIBRA MERCURY;462;PACK X 2 PARES DE MEDIAS BLANCO Y NEGRO MICROFIBRA MERCURY;7;;750;;;21;360;;Maga;;Medias;Mutz;;
PACK X 3 PARES DE SOQUETES FLÚOR DE MICROFIBRA MERCURY;463;PACK X 3 PARES DE SOQUETES FLÚOR DE MICROFIBRA MERCURY;11;;1150;;;21;567;;Maga;;Medias;Mutz;;
BOXER LISO DE MODAL/LYCRA DE NIÑO EYELIT TALLE M;4651M;BOXER LISO DE MODAL/LYCRA DE NIÑO EYELIT TALLE M;18;;1440;;;21;679,73;;Maga;;Boxers;Eyelit;;
BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE M;4652M;BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE M;6;;1440;;;21;679,73;;Maga;;Boxers;Eyelit;;
BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE S;4652S;BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE S;9;;1440;;;21;679,73;;Maga;;Boxers;Eyelit;;
SHORT DE GIMNASIA COCOT NEGRO TALLE 1;4887N1;SHORT DE GIMNASIA COCOT NEGRO TALLE 1;9;;2535;;;21;1282,63;;Maga;;Deportivo;COCOT;;
SHORT DE GIMNASIA COCOT NEGRO TALLE 2;4887N2;SHORT DE GIMNASIA COCOT NEGRO TALLE 2;10;;2535;;;21;1282,63;;Maga;;Deportivo;COCOT;;
SHORT DE GIMNASIA COCOT NEGRO TALLE 3;4887N3;SHORT DE GIMNASIA COCOT NEGRO TALLE 3;10;;2535;;;21;1282,63;;Maga;;Deportivo;COCOT;;
SHORT DE GIMNASIA COCOT NEGRO TALLE 4;4887N4;SHORT DE GIMNASIA COCOT NEGRO TALLE 4;8;;2535;;;21;1282,63;;Maga;;Deportivo;COCOT;;
CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 1;4890N1;CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 1;5;;4535;;;21;2382,03;;Maga;;Deportivo;COCOT;;
CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 2;4890N2;CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 2;3;;4535;;;21;2382,03;;Maga;;Deportivo;COCOT;;
CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 3;4890N3;CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 3;3;;4535;;;21;2382,03;;Maga;;Deportivo;COCOT;;
CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 4;4890N4;CALZA CHUPIN SEAMLESS COCOT NEGRO TALLE 4;5;;4535;;;21;2382,03;;Maga;;Deportivo;COCOT;;
CALZA PESCADORA SEAMLESS COCOT NEGRO TALLE 1;4891N1;CALZA PESCADORA SEAMLESS COCOT NEGRO TALLE 1;5;;3735;;;21;1942,27;;Maga;;Deportivo;COCOT;;
CALZA PESCADORA SEAMLESS COCOT NEGRO TALLE 2;4891N2;CALZA PESCADORA SEAMLESS COCOT NEGRO TALLE 2;3;;3735;;;21;1942,27;;Maga;;Deportivo;COCOT;;
CALZA PESCADORA SEAMLESS COCOT NEGRO TALLE 3;4891N3;CALZA PESCADORA SEAMLESS COCOT NEGRO TALLE 3;3;;3735;;;21;1942,27;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 1;4893A1;TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 1;3;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 2;4893A2;TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 2;3;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 3;4893A3;TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 3;9;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 4;4893A4;TOP DEPORTIVO SEAMLESS AZUL NAUTICO TALLE 4;5;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS FUCSIA TALLE 1;4893F1;TOP DEPORTIVO SEAMLESS FUCSIA TALLE 1;3;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS NEGRO TALLE 1;4893N1;TOP DEPORTIVO SEAMLESS NEGRO TALLE 1;4;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
TOP DEPORTIVO SEAMLESS NEGRO TALLE 4;4893N4;TOP DEPORTIVO SEAMLESS NEGRO TALLE 4;4;;3235;;;21;1668,21;;Maga;;Deportivo;COCOT;;
BIKINI DE ATAR EN PANZA FUCSIA TALLE 100;4F100;BIKINI DE ATAR EN PANZA FUCSIA TALLE 100;2;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA FUCSIA TALLE 85;4F85;BIKINI DE ATAR EN PANZA FUCSIA TALLE 85;3;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA FUCSIA TALLE 90;4F90;BIKINI DE ATAR EN PANZA FUCSIA TALLE 90;2;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA FUCSIA TALLE 95;4F95;BIKINI DE ATAR EN PANZA FUCSIA TALLE 95;1;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA NARANJA  TALLE 100;4NA100;BIKINI DE ATAR EN PANZA NARANJA  TALLE 100;2;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA NARANJA  TALLE 85;4NA85;BIKINI DE ATAR EN PANZA NARANJA  TALLE 85;2;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA NARANJA  TALLE 90;4NA90;BIKINI DE ATAR EN PANZA NARANJA  TALLE 90;2;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA NARANJA  TALLE 95;4NA95;BIKINI DE ATAR EN PANZA NARANJA  TALLE 95;3;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA NEGRO TALLE 100;4NE100;BIKINI DE ATAR EN PANZA NEGRO TALLE 100;2;;2299;;;21;991,74;;Maga;;Mallas;;;
BIKINI DE ATAR EN PANZA NEGRO TALLE 90;4NE90;BIKINI DE ATAR EN PANZA NEGRO TALLE 90;2;;2299;;;21;991,74;;Maga;;Mallas;;;
CAMISETA MANGA LARGA DAMA NIBEL PIEL;5005P;CAMISETA MANGA LARGA DAMA NIBEL PIEL;3;;1545;;;21;716,56;;Maga;;Underware;Nibel;;
BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE M;500M;BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE M;6;;3040;;;21;1538,06;;Maga;;Boxers;Eyelit;;
BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE S;500S;BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE S;18;;3040;;;21;1538,06;;Maga;;Boxers;Eyelit;;
BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE XL;500XL;BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE XL;10;;3040;;;21;1538,06;;Maga;;Boxers;Eyelit;;
BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE XXL;500XXL;BOXER ESTAMPADO DE HOMBRE EYELIT  TALLE XXL;12;;3040;;;21;1538,06;;Maga;;Boxers;Eyelit;;
SLIP DE ADULTO ANDROS LISO TALLE L;5014L;SLIP DE ADULTO ANDROS LISO TALLE L;12;;1340;;;21;645,15;;Maga;;Boxers;Andros;;
SLIP DE ADULTO ANDROS LISO TALLE M;5014M;SLIP DE ADULTO ANDROS LISO TALLE M;14;;1340;;;21;645,15;;Maga;;Boxers;Andros;;
SLIP DE ADULTO ANDROS LISO TALLE S;5014S;SLIP DE ADULTO ANDROS LISO TALLE S;7;;1340;;;21;645,15;;Maga;;Boxers;Andros;;
SLIP DE ADULTO ANDROS LISO TALLE XXL;5014XXL;SLIP DE ADULTO ANDROS LISO TALLE XXL;15;;1340;;;21;645,15;;Maga;;Boxers;Andros;;
BOXER ADULTO ANDROS LISO TALLE L;5015L;BOXER ADULTO ANDROS LISO TALLE L;18;;1500;;;21;730,15;;Maga;;Boxers;Andros;;
BOXER ADULTO ANDROS LISO TALLE S;5015S;BOXER ADULTO ANDROS LISO TALLE S;18;;1500;;;21;730,15;;Maga;;Boxers;Andros;;
BOXER ADULTO ANDROS LISO TALLE XL;5015XL;BOXER ADULTO ANDROS LISO TALLE XL;15;;1500;;;21;730,15;;Maga;;Boxers;Andros;;
BOXER ADULTO ANDROS LISO TALLE XXL;5015XXL;BOXER ADULTO ANDROS LISO TALLE XXL;16;;1500;;;21;730,15;;Maga;;Boxers;Andros;;
BOXER BARAK DE ADULTO LISO TALLE L;501L;BOXER BARAK DE ADULTO LISO TALLE L;47;;875;;;21;386,78;;Maga;;Boxers;Barak;;
BOXER BARAK DE ADULTO LISO TALLE M;501M;BOXER BARAK DE ADULTO LISO TALLE M;39;;875;;;21;386,78;;Maga;;Boxers;Barak;;
BOXER BARAK DE ADULTO LISO TALLE S;501S;BOXER BARAK DE ADULTO LISO TALLE S;21;;875;;;21;386,78;;Maga;;Boxers;Barak;;
PAR DE MEDIAS DE VESTIR DE HOMBRE MORLEY POKER;502;PAR DE MEDIAS DE VESTIR DE HOMBRE MORLEY POKER;24;;540;;;21;234;;Maga;;Medias;Mutz;;
MEDIAS DE VESTIR DE HOMBRE RHYTON AZUL;505A;MEDIAS DE VESTIR DE HOMBRE RHYTON AZUL;18;;455;;;21;213,5;;Maga;;Medias;Rhyton;;
SUNGA ESTAMPADA DE NENE CHERRY TALLE 2;505A2;SUNGA ESTAMPADA DE NENE CHERRY TALLE 2;11;;1549;;;21;400;;Maga;;Mallas;Cherry;;
SUNGA ESTAMPADA DE NENE CHERRY TALLE 4;505A4;SUNGA ESTAMPADA DE NENE CHERRY TALLE 4;12;;1549;;;21;400;;Maga;;Mallas;Cherry;;
SUNGA ESTAMPADA DE NENE CHERRY TALLE 6;505A6;SUNGA ESTAMPADA DE NENE CHERRY TALLE 6;10;;1549;;;21;400;;Maga;;Mallas;Cherry;;
SUNGA ESTAMPADA DE NENE CHERRY TALLE 8;505A8;SUNGA ESTAMPADA DE NENE CHERRY TALLE 8;9;;1549;;;21;400;;Maga;;Mallas;Cherry;;
MEDIAS DE VESTIR DE HOMBRE RHYTON BEIGE;505B;MEDIAS DE VESTIR DE HOMBRE RHYTON BEIGE;36;;455;;;21;213,5;;Maga;;Medias;Rhyton;;
MEDIAS DE VESTIR DE HOMBRE RHYTON BORDO;505BO;MEDIAS DE VESTIR DE HOMBRE RHYTON BORDO;21;;455;;;21;213,5;;Maga;;Medias;Rhyton;;
MEDIAS DE VESTIR DE HOMBRE RHYTON GRIS;505G;MEDIAS DE VESTIR DE HOMBRE RHYTON GRIS;26;;455;;;21;213,5;;Maga;;Medias;Rhyton;;
MEDIAS DE VESTIR DE HOMBRE RHYTON VERDE;505V;MEDIAS DE VESTIR DE HOMBRE RHYTON VERDE;25;;455;;;21;213,5;;Maga;;Medias;Rhyton;;
PACK BOXER SEAMLESS 514 TALLE L + 2 PARES DE MEDIAS 3402;514202L;PACK BOXER SEAMLESS 514 TALLE L + 2 PARES DE MEDIAS 3402;12;;2690;;;21;1530,45;;Maga;;Boxers;Eyelit;;
PACK BOXER SEAMLESS 514 TALLE M + 2 PARES DE MEDIAS 3402;514202M;PACK BOXER SEAMLESS 514 TALLE M + 2 PARES DE MEDIAS 3402;13;;2690;;;21;1530,45;;Maga;;Boxers;Eyelit;;
PACK BOXER SEAMLESS 514 TALLE S + 2 PARES DE MEDIAS 3402;514202S;PACK BOXER SEAMLESS 514 TALLE S + 2 PARES DE MEDIAS 3402;8;;2690;;;21;1530,45;;Maga;;Boxers;Eyelit;;
PACK BOXER SEAMLESS 514 TALLE XXL + 2 PARES DE MEDIAS 3402;514202XXL;PACK BOXER SEAMLESS 514 TALLE XXL + 2 PARES DE MEDIAS 3402;9;;2690;;;21;1530,45;;Maga;;Boxers;Eyelit;;
PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE L;514625L;PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE L;13;;2389;;;21;1196,06;;Maga;;Boxers;Eyelit;;
PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE S;514625S;PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE S;5;;2389;;;21;1196,06;;Maga;;Boxers;Eyelit;;
PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE XL;514625XL;PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE XL;8;;2389;;;21;1196,06;;Maga;;Boxers;Eyelit;;
PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE XXL;514625XXL;PACK X 2 BOXERS EYELIT SEAMLESS LISO Y RAYADO TALLE XXL;5;;2389;;;21;1196,06;;Maga;;Boxers;Eyelit;;
BOXER LISO RHYTON TALLE L;5200L;BOXER LISO RHYTON TALLE L;22;;755;;;21;326,1;;Maga;;Boxers;Rhyton;;
BOXER LISO RHYTON TALLE M;5200M;BOXER LISO RHYTON TALLE M;30;;755;;;21;326,1;;Maga;;Boxers;Rhyton;;
BOXER LISO RHYTON TALLE XL;5200XL;BOXER LISO RHYTON TALLE XL;30;;755;;;21;326,1;;Maga;;Boxers;Rhyton;;
BOXER LISO RHYTON TALLE XXL;5200XXL;BOXER LISO RHYTON TALLE XXL;33;;755;;;21;326,1;;Maga;;Boxers;Rhyton;;
BOXER BARAK DE ADULTO RAYADO TALLE L;520L;BOXER BARAK DE ADULTO RAYADO TALLE L;19;;875;;;21;396,69;;Maga;;Boxers;Barak;;
BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE L;525L;BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE L;20;;2690;;;21;1325,25;;Maga;;Boxers;Eyelit;;
BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE S;525S;BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE S;9;;2690;;;21;1325,25;;Maga;;Boxers;Eyelit;;
BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE XL;525XL;BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE XL;25;;2690;;;21;1325,25;;Maga;;Boxers;Eyelit;;
BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE XXL;525XXL;BOXER DE ALGODÓN Y LYCRA CON ELÁSTICO BORDADO TALLE XXL;18;;2690;;;21;1325,25;;Maga;;Boxers;Eyelit;;
BOXER DE PIERNA LARGA DE HOMBRE EYELIT TALLE L;526L;BOXER DE PIERNA LARGA DE HOMBRE EYELIT TALLE L;9;;3089;;;21;1581,75;;Maga;;Boxers;Eyelit;;
BOXER DE PIERNA LARGA DE HOMBRE EYELIT TALLE M;526M;BOXER DE PIERNA LARGA DE HOMBRE EYELIT TALLE M;16;;3089;;;21;1581,75;;Maga;;Boxers;Eyelit;;
BOXER DE PIERNA LARGA DE HOMBRE EYELIT TALLE XL;526XL;BOXER DE PIERNA LARGA DE HOMBRE EYELIT TALLE XL;17;;3089;;;21;1581,75;;Maga;;Boxers;Eyelit;;
BOXER  DE PIERNA LARGA DE HOMBRE EYELIT TALLE XXL;526XXL;BOXER  DE PIERNA LARGA DE HOMBRE EYELIT TALLE XXL;12;;3089;;;21;1581,75;;Maga;;Boxers;Eyelit;;
BOXER CON RAYAS RHYTON TALLE L;5300L;BOXER CON RAYAS RHYTON TALLE L;31;;755;;;21;331,27;;Maga;;Boxers;Rhyton;;
BOXER CON RAYAS RHYTON TALLE M;5300M;BOXER CON RAYAS RHYTON TALLE M;27;;755;;;21;331,27;;Maga;;Boxers;Rhyton;;
BOXER CON RAYAS RHYTON TALLE XL;5300XL;BOXER CON RAYAS RHYTON TALLE XL;22;;755;;;21;331,27;;Maga;;Boxers;Rhyton;;
BOXER CON RAYAS RHYTON TALLE XXL;5300XXL;BOXER CON RAYAS RHYTON TALLE XXL;36;;755;;;21;331,27;;Maga;;Boxers;Rhyton;;
CAMISETA NIÑA MANGA LARGA NIBEL NEGRA;5351N;CAMISETA NIÑA MANGA LARGA NIBEL NEGRA;2;;1375;;;21;645,26;;Maga;;Underware;Nibel;;
CAMISÓN DE AMAMANTAR MARIANA K BLANCO TALLE 2;5428BL2;CAMISÓN DE AMAMANTAR MARIANA K BLANCO TALLE 2;8;;2394;;;21;1136;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR MARIANA K BLANCO TALLE 3;5428BL3;CAMISÓN DE AMAMANTAR MARIANA K BLANCO TALLE 3;4;;2394;;;21;1136;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR MARIANA K LILA TALLE 1;5428LI1;CAMISÓN DE AMAMANTAR MARIANA K LILA TALLE 1;8;;2394;;;21;1136;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR MARIANA K LILA TALLE 2;5428LI2;CAMISÓN DE AMAMANTAR MARIANA K LILA TALLE 2;11;;2394;;;21;1136;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR MARIANA K LILA TALLE 3;5428LI3;CAMISÓN DE AMAMANTAR MARIANA K LILA TALLE 3;4;;2394;;;21;1136;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR MARIANA K ROSA TALLE 3;5428RO3;CAMISÓN DE AMAMANTAR MARIANA K ROSA TALLE 3;7;;2394;;;21;1136;;Maga;;Remeras y Camisetas;Mariana K;;
CORPIÑO DEPORTIVO DE DAMA TALLE 100;550100;CORPIÑO DEPORTIVO DE DAMA TALLE 100;13;;1240;;;21;590,55;;Maga;;Basica;Cherry;;
BOXER DE NIÑO ANDROS RAYADO TALLE L;5506L;BOXER DE NIÑO ANDROS RAYADO TALLE L;18;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
BOXER DE NIÑO ANDROS RAYADO TALLE M;5506M;BOXER DE NIÑO ANDROS RAYADO TALLE M;18;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
BOXER DE NIÑO ANDROS RAYADO TALLE S;5506S;BOXER DE NIÑO ANDROS RAYADO TALLE S;12;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
BOXER DE NIÑO ANDROS RAYADO TALLE XL;5506XL;BOXER DE NIÑO ANDROS RAYADO TALLE XL;15;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
BOXER DE NIÑO ANDROS RAYADO TALLE XXL;5506XXL;BOXER DE NIÑO ANDROS RAYADO TALLE XXL;15;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
SLIP DE NIÑO ANDROS RAYADO TALLE L;5508L;SLIP DE NIÑO ANDROS RAYADO TALLE L;9;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
SLIP DE NIÑO ANDROS RAYADO TALLE M;5508M;SLIP DE NIÑO ANDROS RAYADO TALLE M;9;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
SLIP DE NIÑO ANDROS RAYADO TALLE S;5508S;SLIP DE NIÑO ANDROS RAYADO TALLE S;11;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
SLIP DE NIÑO ANDROS RAYADO TALLE XL;5508XL;SLIP DE NIÑO ANDROS RAYADO TALLE XL;18;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
SLIP DE NIÑO ANDROS RAYADO TALLE XXL;5508XXL;SLIP DE NIÑO ANDROS RAYADO TALLE XXL;15;;1240;;;21;577,15;;Maga;;Boxers;Andros;;
BIKINI DE NENA VOLADITOS CON VEDETINA TALLE 4;555A4;BIKINI DE NENA VOLADITOS CON VEDETINA TALLE 4;1;;1894;;;21;837;;Maga;;Mallas;Cherry;;
TRUSA LESS MODELANTE ARETHA BLANCO TALLE L;555BLL;TRUSA LESS MODELANTE ARETHA BLANCO TALLE L;3;;1989;;;21;1019,15;;Maga;;Reductora;Aretha;;
